@relation bike_sharing_database

@attribute temperature real
@attribute humidity real
@attribute windspeed real
@attribute casual_users integer
@attribute registered_users integer
@attribute weathersit {clear, cloudy, rainy/snowy}

@data
32.8,43.00,19.0012,34,112,cloudy
33.62,41.00,22.0028,56,127,cloudy
32.8,38.00,15.0013,55,253,clear
32.8,43.00,16.9979,64,475,clear
31.98,46.00,19.0012,72,479,clear
31.16,48.00,16.9979,69,355,clear
30.34,56.00,8.9981,45,301,clear
29.52,70.0,8.9981,31,187,clear
28.7,65.00,8.9981,27,126,clear
27.88,79.00,7.0015,18,72,clear
27.06,89.00,8.9981,12,29,clear
27.06,78.00,0,3,20,clear
26.24,89.00,6.0032,0,7,clear
26.24,89.00,6.0032,2,1,clear
25.42,83.00,0,0,6,clear
25.42,88.00,0,0,21,clear
26.24,89.00,8.9981,13,103,clear
27.06,74.00,7.0015,24,329,clear
31.16,58.00,11.0014,46,435,clear
31.16,58.00,11.0014,34,168,clear
33.62,43.00,15.0013,27,63,clear
34.44,41.00,12.998,28,106,clear
36.08,42.00,8.9981,15,134,clear
36.9,42.00,0,20,116,clear
37.72,40.0,16.9979,44,111,clear
37.72,40.0,11.0014,28,100,clear
37.72,40.0,15.0013,34,199,clear
37.72,35.00,15.0013,80,426,clear
36.9,37.00,15.0013,61,398,clear
33.62,59.00,8.9981,61,323,clear
32.8,63.00,8.9981,55,225,clear
32.8,66.00,8.9981,34,168,clear
31.16,75.00,11.0014,37,139,clear
31.16,75.00,12.998,18,98,clear
30.34,79.00,8.9981,7,40,cloudy
30.34,79.00,7.0015,3,13,clear
29.52,84.00,11.0014,0,6,cloudy
29.52,84.00,7.0015,0,2,cloudy
29.52,79.00,6.0032,2,4,cloudy
28.7,84.00,0,1,19,cloudy
29.52,84.00,6.0032,13,105,cloudy
29.52,79.00,8.9981,31,283,cloudy
31.16,70.0,7.0015,32,400,cloudy
34.44,49.00,0,20,148,clear
35.26,50.0,19.0012,20,74,clear
36.9,42.00,15.0013,36,82,clear
37.72,35.00,12.998,40,100,clear
36.9,37.00,6.0032,18,118,clear
37.72,40.0,12.998,25,93,clear
38.54,31.00,11.0014,18,86,clear
37.72,33.00,8.9981,30,170,clear
36.9,37.00,16.9979,54,355,clear
36.08,39.00,19.0012,52,414,clear
34.44,39.00,22.0028,55,271,cloudy
32.8,43.00,12.998,40,214,cloudy
31.16,52.00,0,29,142,rainy/snowy
30.34,58.00,11.0014,22,131,cloudy
30.34,57.00,11.0014,15,82,cloudy
28.7,65.00,15.0013,8,61,rainy/snowy
28.7,65.00,15.0013,5,18,rainy/snowy
27.88,69.00,11.0014,6,7,clear
27.88,69.00,11.0014,3,3,clear
27.06,78.00,11.0014,0,4,clear
27.06,78.00,11.0014,0,28,clear
27.06,78.00,6.0032,10,94,clear
29.52,66.00,7.0015,25,242,clear
30.34,58.00,8.9981,29,423,clear
31.16,55.00,0,37,176,clear
31.98,52.00,0,23,88,clear
33.62,46.00,0,46,107,clear
34.44,44.00,8.9981,40,167,clear
34.44,44.00,7.0015,40,149,clear
35.26,39.00,0,44,121,clear
34.44,44.00,7.0015,49,163,clear
33.62,56.00,19.9995,46,239,clear
33.62,52.00,15.0013,63,454,clear
32.8,59.00,15.0013,96,367,clear
31.98,59.00,12.998,61,245,clear
31.16,62.00,7.0015,53,197,clear
31.16,66.00,8.9981,55,163,clear
29.52,74.00,16.9979,40,145,clear
29.52,74.00,11.0014,36,110,clear
28.7,79.00,8.9981,28,89,clear
28.7,79.00,6.0032,10,67,clear
28.7,79.00,7.0015,10,50,clear
27.88,83.00,6.0032,10,18,clear
27.88,79.00,6.0032,4,9,clear
27.88,74.00,8.9981,4,12,clear
28.7,61.00,8.9981,9,31,clear
29.52,58.00,12.998,18,50,clear
30.34,58.00,12.998,32,111,clear
30.34,62.00,8.9981,59,171,clear
30.34,58.00,11.0014,91,173,clear
31.16,62.00,8.9981,110,215,clear
32.8,55.00,15.0013,112,235,clear
32.8,55.00,12.998,150,237,clear
33.62,49.00,7.0015,148,232,clear
33.62,49.00,7.0015,142,232,clear
32.8,46.00,12.998,169,225,cloudy
30.34,58.00,11.0014,147,190,cloudy
29.52,62.00,8.9981,131,155,cloudy
28.7,65.00,12.998,97,167,clear
27.88,74.00,16.9979,95,180,clear
27.06,74.00,15.0013,76,144,clear
27.06,78.00,15.0013,53,137,clear
27.06,74.00,7.0015,24,107,clear
27.06,78.00,15.0013,19,100,clear
26.24,83.00,7.0015,19,74,clear
26.24,89.00,16.9979,9,57,clear
26.24,89.00,19.0012,8,20,clear
25.42,88.00,11.0014,8,6,clear
25.42,88.00,15.0013,5,5,clear
25.42,88.00,7.0015,5,9,clear
26.24,78.00,7.0015,7,27,clear
28.7,74.00,0,28,64,clear
29.52,66.00,0,75,107,clear
31.16,58.00,6.0032,120,191,clear
31.98,55.00,7.0015,131,236,clear
33.62,46.00,0,176,244,clear
31.98,59.00,19.0012,109,264,clear
33.62,56.00,16.9979,96,219,clear
32.8,59.00,19.9995,142,218,clear
27.88,83.00,19.0012,115,235,rainy/snowy
27.88,83.00,19.0012,94,158,rainy/snowy
28.7,74.00,11.0014,69,187,clear
28.7,74.00,7.0015,67,156,clear
27.06,83.00,11.0014,62,144,clear
27.06,83.00,7.0015,39,101,clear
26.24,83.00,8.9981,31,97,clear
26.24,78.00,12.998,33,74,clear
26.24,78.00,8.9981,8,20,clear
26.24,73.00,15.0013,6,10,clear
25.42,73.00,19.0012,2,8,clear
24.6,60.0,32.9975,1,6,clear
22.96,64.00,19.9995,1,3,clear
22.14,64.00,26.0027,2,27,clear
22.14,64.00,27.9993,7,98,clear
22.96,56.00,23.9994,26,302,clear
23.78,49.00,30.0026,44,432,clear
25.42,46.00,23.9994,35,189,clear
26.24,41.00,22.0028,38,80,clear
27.06,41.00,19.9995,53,106,clear
27.06,41.00,19.0012,35,161,clear
28.7,37.00,0,53,174,clear
28.7,34.00,16.9979,55,145,clear
28.7,37.00,30.0026,58,127,clear
28.7,37.00,27.9993,64,262,clear
28.7,39.00,22.0028,72,529,clear
28.7,37.00,23.9994,76,510,clear
27.06,39.00,19.0012,75,348,clear
26.24,44.00,16.9979,78,253,clear
26.24,41.00,16.9979,40,178,clear
25.42,46.00,15.0013,20,114,clear
25.42,46.00,12.998,14,75,clear
24.6,49.00,12.998,13,18,clear
24.6,49.00,16.9979,3,10,clear
24.6,49.00,19.0012,2,8,clear
23.78,53.00,22.0028,1,1,clear
22.14,60.0,16.9979,0,3,clear
22.14,56.00,22.0028,3,23,clear
22.14,56.00,19.9995,6,107,clear
22.96,52.00,27.9993,19,346,clear
23.78,49.00,26.0027,45,441,clear
25.42,46.00,12.998,19,174,clear
25.42,46.00,15.0013,33,97,clear
26.24,41.00,19.0012,40,103,clear
26.24,41.00,23.9994,30,139,clear
26.24,44.00,15.0013,33,176,clear
26.24,47.00,12.998,41,118,cloudy
26.24,47.00,11.0014,42,136,clear
27.88,41.00,12.998,51,279,clear
26.24,50.0,19.0012,85,484,rainy/snowy
25.42,51.00,22.0028,65,473,clear
26.24,50.0,23.9994,51,335,clear
24.6,56.00,11.0014,60,237,clear
24.6,56.00,19.9995,37,206,clear
23.78,60.0,15.0013,29,159,clear
22.96,68.00,15.0013,19,91,clear
22.96,64.00,23.9994,8,44,clear
22.14,64.00,19.0012,0,14,clear
21.32,63.00,15.0013,0,9,clear
20.5,68.00,16.9979,0,1,clear
20.5,63.00,19.0012,0,4,clear
19.68,67.00,19.0012,1,20,clear
20.5,63.00,16.9979,11,110,clear
22.14,60.0,8.9981,22,348,clear
23.78,53.00,8.9981,53,445,clear
24.6,49.00,0,22,185,clear
26.24,47.00,11.0014,27,108,clear
27.88,36.00,0,49,115,clear
28.7,34.00,15.0013,33,178,clear
30.34,28.00,19.0012,43,146,clear
30.34,28.00,0,50,128,clear
31.16,27.00,0,33,131,clear
31.16,27.00,8.9981,47,265,clear
30.34,28.00,7.0015,83,555,clear
29.52,32.00,8.9981,80,527,clear
28.7,37.00,19.0012,54,362,clear
27.06,44.00,11.0014,57,273,clear
26.24,47.00,15.0013,48,209,clear
25.42,50.0,7.0015,31,144,clear
25.42,53.00,0,17,90,clear
24.6,56.00,7.0015,9,38,clear
23.78,60.0,0,4,13,clear
24.6,56.00,6.0032,1,4,clear
22.96,73.00,6.0032,0,4,cloudy
22.96,68.00,7.0015,0,6,cloudy
24.6,64.00,12.998,7,18,clear
23.78,73.00,11.0014,8,104,rainy/snowy
22.96,78.00,11.0014,16,172,rainy/snowy
24.6,69.00,8.9981,24,364,cloudy
25.42,65.00,12.998,29,232,cloudy
27.06,61.00,16.9979,18,103,cloudy
27.88,61.00,19.9995,33,117,cloudy
29.52,54.00,26.0027,41,165,clear
29.52,54.00,16.9979,37,114,cloudy
29.52,54.00,22.0028,39,114,cloudy
28.7,61.00,19.9995,32,127,cloudy
27.06,69.00,12.998,36,258,rainy/snowy
26.24,78.00,7.0015,42,230,cloudy
26.24,83.00,15.0013,26,299,clear
25.42,83.00,19.0012,58,269,clear
25.42,83.00,22.0028,25,176,clear
25.42,83.00,16.9979,34,154,rainy/snowy
25.42,83.00,16.9979,24,127,rainy/snowy
24.6,83.00,16.9979,2,14,rainy/snowy
22.96,88.00,6.0032,3,21,clear
22.96,94.00,8.9981,4,19,clear
22.96,94.00,7.0015,2,11,clear
22.96,94.00,7.0015,1,5,clear
22.14,94.00,8.9981,1,5,clear
22.14,100,0,1,12,clear
22.96,94.00,0,8,89,clear
24.6,83.00,0,25,225,clear
24.6,83.00,0,28,426,cloudy
28.7,58.00,12.998,28,196,clear
28.7,58.00,12.998,44,126,clear
27.88,69.00,16.9979,43,138,clear
28.7,65.00,16.9979,49,194,clear
30.34,62.00,19.0012,48,156,clear
31.16,52.00,12.998,73,142,clear
31.98,43.00,15.0013,62,181,clear
31.16,45.00,11.0014,69,286,clear
31.16,40.0,12.998,85,467,rainy/snowy
31.16,40.0,12.998,62,388,rainy/snowy
26.24,83.00,16.9979,53,275,rainy/snowy
26.24,78.00,7.0015,40,192,clear
26.24,78.00,6.0032,49,159,clear
25.42,88.00,8.9981,48,127,clear
25.42,83.00,8.9981,37,141,clear
25.42,88.00,8.9981,21,83,clear
25.42,83.00,7.0015,15,80,clear
24.6,88.00,0,16,37,clear
24.6,88.00,6.0032,4,16,clear
24.6,88.00,6.0032,1,4,clear
25.42,83.00,0,1,6,clear
25.42,83.00,7.0015,9,18,clear
26.24,78.00,8.9981,12,45,clear
27.06,78.00,6.0032,28,103,clear
28.7,61.00,15.0013,62,156,clear
29.52,62.00,12.998,68,176,clear
29.52,62.00,8.9981,134,270,clear
30.34,66.00,6.0032,162,258,clear
31.16,55.00,0,135,192,clear
32.8,46.00,19.0012,138,196,cloudy
33.62,46.00,8.9981,153,214,cloudy
31.16,52.00,15.0013,193,275,cloudy
31.16,48.00,11.0014,210,239,cloudy
30.34,55.00,12.998,118,263,cloudy
30.34,51.00,7.0015,99,227,cloudy
29.52,58.00,8.9981,61,127,cloudy
29.52,66.00,7.0015,58,125,cloudy
29.52,62.00,8.9981,56,105,cloudy
29.52,62.00,0,53,97,cloudy
28.7,65.00,0,18,71,clear
28.7,65.00,6.0032,17,59,cloudy
27.88,74.00,6.0032,13,59,clear
27.06,78.00,8.9981,14,16,cloudy
27.06,74.00,8.9981,7,10,cloudy
27.06,78.00,0,7,12,cloudy
27.06,78.00,11.0014,11,22,cloudy
27.06,78.00,11.0014,35,36,cloudy
27.88,74.00,7.0015,25,59,rainy/snowy
27.88,74.00,7.0015,58,111,cloudy
28.7,61.00,7.0015,86,158,cloudy
29.52,58.00,6.0032,141,236,cloudy
30.34,55.00,6.0032,141,255,cloudy
30.34,51.00,0,149,214,cloudy
30.34,58.00,7.0015,124,193,rainy/snowy
30.34,55.00,7.0015,146,216,cloudy
31.16,48.00,0,121,257,cloudy
30.34,51.00,0,159,238,clear
30.34,58.00,6.0032,78,218,cloudy
29.52,62.00,8.9981,94,217,clear
28.7,70.0,12.998,86,146,clear
27.88,79.00,8.9981,57,110,clear
27.06,78.00,15.0013,38,114,clear
27.06,78.00,12.998,14,78,clear
27.06,83.00,11.0014,7,19,clear
26.24,89.00,6.0032,9,3,clear
26.24,89.00,6.0032,2,0,clear
26.24,89.00,0,1,0,rainy/snowy
25.42,88.00,11.0014,1,2,rainy/snowy
25.42,83.00,8.9981,0,3,rainy/snowy
24.6,78.00,8.9981,1,25,rainy/snowy
22.96,88.00,12.998,0,46,rainy/snowy
22.96,83.00,12.998,12,209,rainy/snowy
24.6,78.00,16.9979,19,200,cloudy
24.6,78.00,16.9979,33,58,cloudy
24.6,78.00,7.0015,27,67,cloudy
25.42,69.00,7.0015,33,129,cloudy
26.24,65.00,7.0015,50,129,clear
27.06,61.00,7.0015,45,130,clear
27.06,61.00,8.9981,66,139,clear
28.7,58.00,11.0014,61,238,clear
28.7,54.00,0,81,484,clear
28.7,61.00,16.9979,64,474,clear
27.06,65.00,15.0013,62,369,clear
27.06,69.00,15.0013,52,264,clear
26.24,73.00,11.0014,39,167,clear
26.24,73.00,15.0013,24,106,cloudy
25.42,78.00,16.9979,10,50,clear
25.42,78.00,11.0014,10,23,clear
25.42,78.00,11.0014,2,12,rainy/snowy
25.42,83.00,11.0014,1,5,rainy/snowy
25.42,83.00,11.0014,0,2,rainy/snowy
24.6,88.00,7.0015,2,7,cloudy
24.6,88.00,8.9981,3,22,cloudy
24.6,88.00,8.9981,8,107,cloudy
24.6,94.00,0,21,288,cloudy
25.42,88.00,7.0015,33,368,cloudy
25.42,88.00,16.9979,32,243,cloudy
26.24,83.00,12.998,41,120,cloudy
27.06,83.00,11.0014,52,119,clear
28.7,74.00,11.0014,40,149,clear
30.34,66.00,11.0014,49,158,clear
31.16,62.00,15.0013,44,108,clear
31.98,59.00,16.9979,42,128,clear
32.8,59.00,15.0013,62,273,clear
31.98,66.00,15.0013,65,507,clear
31.16,70.0,16.9979,67,469,cloudy
30.34,74.00,15.0013,67,358,cloudy
30.34,70.0,15.0013,72,254,rainy/snowy
29.52,74.00,12.998,38,191,clear
28.7,79.00,7.0015,12,97,clear
28.7,74.00,7.0015,11,53,clear
27.06,78.00,12.998,15,18,clear
27.06,78.00,8.9981,2,19,clear
27.06,78.00,0,2,5,clear
27.06,78.00,8.9981,0,7,clear
26.24,83.00,0,3,8,clear
26.24,89.00,0,2,21,clear
27.06,83.00,0,12,110,clear
28.7,79.00,0,23,288,clear
29.52,74.00,7.0015,27,396,clear
29.52,79.00,11.0014,14,205,clear
30.34,70.0,16.9979,31,104,clear
30.34,70.0,11.0014,37,108,clear
32.8,59.00,15.0013,44,144,cloudy
33.62,56.00,16.9979,34,113,cloudy
33.62,52.00,19.0012,32,113,cloudy
33.62,56.00,19.0012,32,114,cloudy
33.62,59.00,22.0028,34,224,cloudy
32.8,55.00,26.0027,67,462,cloudy
32.8,59.00,16.9979,66,447,cloudy
32.8,52.00,16.9979,62,280,cloudy
30.34,74.00,8.9981,52,230,clear
30.34,79.00,11.0014,31,216,clear
29.52,79.00,12.998,25,123,cloudy
29.52,79.00,15.0013,14,91,cloudy
29.52,79.00,15.0013,5,44,clear
29.52,74.00,15.0013,5,26,clear
29.52,74.00,15.0013,0,4,clear
29.52,74.00,11.0014,1,4,cloudy
28.7,79.00,8.9981,0,7,cloudy
29.52,74.00,11.0014,2,22,clear
29.52,74.00,11.0014,8,92,clear
29.52,74.00,8.9981,26,301,cloudy
30.34,70.0,12.998,20,412,cloudy
30.34,70.0,8.9981,33,194,cloudy
31.16,66.00,8.9981,39,88,cloudy
31.16,66.00,16.9979,28,108,rainy/snowy
31.16,66.00,19.0012,30,130,cloudy
31.16,62.00,19.0012,37,149,cloudy
31.16,66.00,19.9995,46,103,cloudy
31.16,52.00,23.9994,62,127,cloudy
30.34,62.00,19.9995,58,217,cloudy
29.52,70.0,23.9994,74,495,cloudy
29.52,70.0,27.9993,57,483,clear
29.52,70.0,23.9994,56,344,clear
28.7,74.00,15.0013,75,277,clear
28.7,74.00,12.998,46,188,clear
28.7,74.00,15.0013,23,139,cloudy
28.7,74.00,19.0012,15,90,clear
27.88,79.00,12.998,10,53,clear
27.06,83.00,22.0028,8,20,clear
27.06,83.00,22.0028,4,10,clear
27.06,83.00,11.0014,1,4,clear
27.06,83.00,6.0032,1,8,clear
26.24,89.00,6.0032,2,18,clear
27.06,83.00,8.9981,4,87,clear
27.06,83.00,15.0013,21,247,cloudy
28.7,74.00,15.0013,27,439,clear
30.34,62.00,8.9981,28,203,clear
32.8,43.00,19.0012,43,102,clear
32.8,38.00,22.0028,56,147,clear
32.8,41.00,19.0012,51,150,clear
32.8,36.00,15.0013,43,178,clear
31.98,43.00,19.0012,67,162,clear
33.62,34.00,26.0027,69,147,clear
32.8,33.00,27.9993,80,247,clear
31.16,37.00,16.9979,85,472,clear
31.16,37.00,19.9995,87,365,clear
30.34,40.0,15.0013,92,293,clear
29.52,45.00,11.0014,66,222,clear
28.7,48.00,8.9981,50,183,clear
28.7,48.00,0,41,126,clear
27.88,51.00,8.9981,33,139,clear
27.88,47.00,11.0014,19,97,clear
27.06,50.0,11.0014,20,75,clear
27.06,50.0,12.998,8,51,cloudy
26.24,57.00,12.998,18,21,clear
26.24,57.00,12.998,7,4,clear
25.42,61.00,8.9981,6,8,clear
26.24,57.00,15.0013,12,17,clear
26.24,57.00,19.0012,7,35,clear
28.7,48.00,16.9979,27,85,clear
29.52,45.00,16.9979,47,139,clear
29.52,45.00,12.998,99,203,clear
30.34,42.00,0,122,209,clear
30.34,40.0,19.0012,140,252,clear
30.34,40.0,19.0012,140,231,clear
30.34,45.00,19.9995,151,232,clear
30.34,45.00,0,157,235,clear
31.16,43.00,19.9995,175,235,clear
30.34,42.00,15.0013,152,247,clear
29.52,45.00,16.9979,108,199,clear
29.52,48.00,19.0012,121,254,clear
28.7,48.00,12.998,74,195,clear
27.88,51.00,11.0014,62,140,clear
27.88,47.00,12.998,61,126,clear
27.06,50.0,19.9995,49,130,cloudy
26.24,53.00,0,30,85,clear
26.24,53.00,7.0015,17,73,clear
25.42,57.00,7.0015,17,70,clear
24.6,64.00,7.0015,12,22,clear
24.6,64.00,6.0032,3,8,clear
24.6,64.00,0,3,9,clear
24.6,64.00,0,7,13,clear
25.42,61.00,0,24,27,clear
26.24,61.00,12.998,29,78,clear
27.06,54.00,6.0032,75,131,clear
29.52,48.00,7.0015,136,196,clear
29.52,45.00,8.9981,127,219,clear
30.34,40.0,11.0014,175,268,clear
30.34,40.0,0,197,245,clear
30.34,40.0,8.9981,197,246,clear
30.34,40.0,0,174,229,clear
30.34,42.00,12.998,177,278,clear
29.52,42.00,11.0014,178,243,cloudy
29.52,45.00,16.9979,117,265,cloudy
29.52,48.00,8.9981,89,228,cloudy
28.7,48.00,7.0015,55,158,cloudy
28.7,54.00,7.0015,48,135,cloudy
28.7,51.00,0,19,95,clear
28.7,54.00,6.0032,14,64,clear
26.24,73.00,19.0012,7,25,rainy/snowy
25.42,78.00,8.9981,4,11,cloudy
25.42,78.00,8.9981,3,3,rainy/snowy
25.42,78.00,8.9981,0,2,rainy/snowy
24.6,83.00,11.0014,1,8,cloudy
25.42,83.00,11.0014,1,21,cloudy
25.42,78.00,11.0014,4,90,cloudy
26.24,73.00,15.0013,14,247,cloudy
27.06,74.00,12.998,29,418,clear
29.52,54.00,0,37,150,cloudy
29.52,54.00,8.9981,55,95,cloudy
28.7,58.00,0,55,95,cloudy
29.52,54.00,0,40,130,cloudy
29.52,58.00,15.0013,37,127,cloudy
29.52,58.00,6.0032,58,100,cloudy
30.34,55.00,0,76,126,cloudy
30.34,55.00,7.0015,53,222,clear
30.34,55.00,8.9981,90,514,clear
30.34,51.00,0,79,512,clear
29.52,62.00,12.998,56,340,clear
28.7,65.00,7.0015,54,251,clear
28.7,65.00,0,52,190,clear
27.88,69.00,0,33,112,clear
27.88,69.00,0,16,65,clear
27.06,78.00,8.9981,5,25,cloudy
27.06,74.00,0,5,8,clear
27.06,74.00,0,2,9,cloudy
27.06,74.00,0,0,2,cloudy
27.06,74.00,0,1,7,clear
27.06,78.00,0,1,20,clear
27.06,83.00,11.0014,7,117,clear
27.88,83.00,12.998,27,320,clear
28.7,79.00,11.0014,39,417,clear
30.34,70.0,0,38,208,clear
32.8,49.00,11.0014,45,112,clear
33.62,46.00,0,49,118,clear
34.44,47.00,15.0013,41,161,clear
34.44,44.00,0,33,156,clear
35.26,44.00,15.0013,43,117,clear
35.26,41.00,0,39,127,clear
35.26,47.00,19.0012,41,220,clear
33.62,56.00,19.0012,70,509,rainy/snowy
32.8,55.00,19.9995,68,436,rainy/snowy
30.34,58.00,31.0009,44,255,cloudy
30.34,62.00,0,50,246,clear
30.34,66.00,19.0012,31,164,clear
28.7,70.0,19.9995,30,104,clear
28.7,70.0,19.0012,23,58,clear
27.88,79.00,19.0012,11,25,cloudy
27.88,79.00,19.9995,10,18,clear
27.06,83.00,15.0013,7,9,clear
27.06,83.00,7.0015,2,3,cloudy
27.06,83.00,7.0015,0,5,clear
26.24,83.00,12.998,3,19,clear
27.06,69.00,19.9995,12,104,clear
28.7,54.00,15.0013,18,318,clear
28.7,48.00,19.0012,41,499,clear
29.52,45.00,26.0027,32,189,clear
30.34,42.00,19.0012,31,95,clear
31.16,35.00,15.0013,53,117,clear
31.16,35.00,16.9979,55,188,clear
32.8,31.00,22.0028,45,186,clear
32.8,31.00,12.998,50,138,clear
33.62,30.0,11.0014,43,146,clear
33.62,30.0,27.9993,60,268,clear
33.62,26.00,27.9993,78,492,clear
32.8,29.00,19.9995,78,510,clear
31.16,35.00,26.0027,60,341,clear
30.34,37.00,19.9995,69,264,clear
29.52,39.00,15.0013,26,195,clear
28.7,42.00,12.998,32,151,clear
27.88,47.00,12.998,32,97,clear
27.06,50.0,11.0014,15,39,clear
26.24,53.00,8.9981,13,19,clear
25.42,57.00,8.9981,2,6,clear
24.6,60.0,11.0014,2,7,clear
23.78,64.00,8.9981,2,4,clear
23.78,64.00,16.9979,1,24,clear
24.6,64.00,16.9979,4,119,clear
25.42,61.00,15.0013,29,291,clear
27.88,47.00,15.0013,44,511,clear
28.7,42.00,15.0013,33,227,clear
29.52,42.00,12.998,35,97,clear
30.34,37.00,8.9981,47,122,clear
31.16,35.00,11.0014,50,183,clear
31.16,33.00,12.998,70,162,clear
31.98,31.00,12.998,46,117,clear
31.98,25.00,16.9979,64,176,clear
32.8,26.00,8.9981,63,260,clear
31.98,27.00,23.9994,98,496,clear
31.16,29.00,16.9979,114,472,clear
30.34,33.00,12.998,89,366,clear
30.34,33.00,12.998,55,285,clear
29.52,37.00,7.0015,81,242,clear
28.7,42.00,11.0014,43,164,clear
27.06,50.0,0,27,99,clear
27.06,50.0,0,20,48,clear
27.06,50.0,0,15,16,clear
25.42,69.00,0,6,7,clear
26.24,53.00,0,5,6,clear
25.42,57.00,0,1,5,clear
24.6,64.00,8.9981,3,27,clear
25.42,61.00,8.9981,11,97,clear
27.06,54.00,7.0015,25,218,clear
28.7,42.00,11.0014,39,453,clear
30.34,35.00,11.0014,58,202,clear
31.16,33.00,11.0014,61,109,clear
32.8,26.00,0,68,146,clear
32.8,26.00,0,83,180,clear
32.8,24.00,0,83,209,clear
33.62,23.00,12.998,78,225,clear
33.62,21.00,16.9979,82,299,clear
33.62,17.00,0,85,342,clear
33.62,21.00,12.998,99,362,clear
32.8,24.00,16.9979,98,324,clear
31.98,25.00,12.998,80,238,clear
29.52,42.00,15.0013,84,185,clear
28.7,45.00,12.998,69,149,clear
28.7,42.00,0,49,173,clear
27.88,47.00,6.0032,44,96,clear
27.88,47.00,6.0032,31,84,clear
27.06,54.00,0,20,58,clear
26.24,53.00,0,9,43,clear
26.24,53.00,0,5,21,clear
25.42,61.00,0,3,8,clear
23.78,73.00,7.0015,1,13,clear
25.42,69.00,7.0015,11,21,clear
26.24,65.00,0,10,35,clear
27.88,57.00,0,38,94,clear
30.34,51.00,6.0032,55,124,clear
32.8,36.00,0,103,168,clear
32.8,36.00,6.0032,144,213,clear
33.62,30.0,8.9981,142,232,clear
33.62,30.0,7.0015,178,226,clear
34.44,20.0,0,177,215,clear
35.26,19.00,11.0014,168,163,clear
36.08,22.00,15.0013,206,192,clear
34.44,30.0,15.0013,179,170,clear
33.62,30.0,19.0012,193,190,clear
32.8,33.00,15.0013,156,149,clear
31.16,45.00,19.0012,136,148,clear
30.34,48.00,12.998,95,137,clear
29.52,51.00,11.0014,78,123,clear
29.52,54.00,19.0012,66,88,clear
28.7,58.00,15.0013,47,97,clear
28.7,61.00,11.0014,23,55,cloudy
28.7,58.00,12.998,19,50,clear
27.88,65.00,6.0032,8,25,rainy/snowy
27.88,65.00,6.0032,3,2,rainy/snowy
25.42,83.00,12.998,0,1,rainy/snowy
25.42,94.00,6.0032,0,3,cloudy
26.24,89.00,12.998,3,22,cloudy
27.88,79.00,15.0013,39,53,clear
28.7,74.00,16.9979,82,99,clear
30.34,66.00,11.0014,131,133,clear
31.16,62.00,7.0015,215,175,clear
32.8,55.00,7.0015,198,206,clear
32.8,59.00,15.0013,248,173,clear
33.62,56.00,16.9979,225,150,clear
34.44,53.00,19.9995,194,182,clear
34.44,53.00,19.9995,195,219,clear
32.8,49.00,56.9969,181,177,rainy/snowy
32.8,49.00,56.9969,74,107,rainy/snowy
27.06,83.00,12.998,100,83,cloudy
27.06,83.00,0,83,93,rainy/snowy
27.06,83.00,11.0014,75,92,cloudy
27.06,78.00,7.0015,69,93,cloudy
26.24,83.00,11.0014,70,77,clear
26.24,83.00,8.9981,63,77,clear
26.24,83.00,6.0032,43,76,clear
26.24,83.00,0,33,30,clear
26.24,78.00,0,13,13,clear
27.06,78.00,6.0032,8,4,cloudy
26.24,83.00,8.9981,1,3,cloudy
26.24,89.00,11.0014,5,11,clear
27.06,83.00,8.9981,17,19,clear
28.7,74.00,7.0015,42,44,clear
29.52,66.00,6.0032,142,96,cloudy
31.16,55.00,6.0032,166,114,cloudy
31.16,55.00,6.0032,177,172,cloudy
31.98,52.00,0,237,210,cloudy
31.98,49.00,0,242,181,cloudy
32.8,46.00,0,235,173,clear
33.62,43.00,6.0032,224,184,clear
33.62,41.00,0,236,216,clear
32.8,46.00,0,240,196,clear
32.8,46.00,8.9981,222,196,clear
31.98,49.00,11.0014,170,205,cloudy
31.16,55.00,7.0015,195,191,cloudy
30.34,62.00,7.0015,195,262,cloudy
30.34,62.00,8.9981,115,211,cloudy
29.52,70.0,7.0015,44,94,cloudy
28.7,65.00,11.0014,19,36,cloudy
28.7,65.00,7.0015,15,24,clear
27.06,74.00,6.0032,8,5,clear
27.06,74.00,15.0013,1,7,clear
27.06,69.00,11.0014,1,4,clear
27.06,69.00,0,1,19,clear
27.06,74.00,6.0032,3,91,clear
28.7,65.00,6.0032,22,248,clear
29.52,62.00,8.9981,41,391,clear
30.34,58.00,8.9981,50,177,clear
31.16,52.00,7.0015,55,84,clear
31.98,46.00,7.0015,75,97,clear
32.8,43.00,7.0015,71,130,clear
33.62,43.00,7.0015,67,136,clear
32.8,49.00,11.0014,66,112,clear
33.62,43.00,0,51,111,clear
33.62,46.00,7.0015,79,202,clear
33.62,46.00,7.0015,79,466,clear
32.8,55.00,11.0014,70,426,clear
32.8,59.00,8.9981,71,297,clear
31.16,66.00,7.0015,59,225,clear
31.98,62.00,16.9979,77,168,clear
31.16,66.00,15.0013,31,124,clear
30.34,66.00,11.0014,19,54,clear
29.52,74.00,12.998,11,26,clear
28.7,74.00,8.9981,4,11,clear
28.7,79.00,6.0032,1,4,clear
28.7,79.00,0,0,6,clear
27.88,83.00,6.0032,0,6,cloudy
27.88,83.00,6.0032,5,30,clear
28.7,79.00,6.0032,9,112,clear
29.52,79.00,0,24,288,cloudy
